Year,Month,DayofMonth,DayOfWeek,Carrier,OriginAirportID,OriginAirportName,OriginCity,OriginState,DestAirportID,DestAirportName,DestCity,DestState,CRSDepTime,DepDelay,DepDel15,CRSArrTime,ArrDelay,ArrDel15,Cancelled
2013,4,4,4,WN,14893,Sacramento International,Sacramento,CA,14679,San Diego International,San Diego,CA,1820,0,0,1945,2,0,0
2013,10,14,1,UA,12266,George Bush Intercontinental/Houston,Houston,TX,14679,San Diego International,San Diego,CA,1744,43,1,1905,27,1,0
2013,4,25,4,FL,14492,Raleigh-Durham International,Raleigh/Durham,NC,10397,Hartsfield-Jackson Atlanta International,Atlanta,GA,1912,-9,0,2025,-6,0,0
2013,5,8,3,US,11057,Charlotte Douglas International,Charlotte,NC,13487,Minneapolis-St Paul International,Minneapolis,MN,2215,15,1,2349,13,0,0
2013,5,13,1,WN,13495,Louis Armstrong New Orleans International,New Orleans,LA,13232,Chicago Midway International,Chicago,IL,1105,-3,0,1315,9,0,0
2013,8,17,6,UA,12266,George Bush Intercontinental/Houston,Houston,TX,12892,Los Angeles International,Los Angeles,CA,1712,0,0,1844,-12,0,0
2013,4,5,5,US,14107,Phoenix Sky Harbor International,Phoenix,AZ,11298,Dallas/Fort Worth International,Dallas/Fort Worth,TX,1230,-3,0,1646,-7,0,0
2013,4,15,1,FL,12339,Indianapolis International,Indianapolis,IN,11697,Fort Lauderdale-Hollywood International,Fort Lauderdale,FL,1358,69,1,1633,65,1,0
2013,7,16,2,YV,11057,Charlotte Douglas International,Charlotte,NC,13244,Memphis International,Memphis,TN,1949,10,0,2029,10,0,0
2013,9,21,6,OO,14771,San Francisco International,San Francisco,CA,10423,Austin - Bergstrom International,Austin,TX,1150,-8,0,1722,-20,0,0
2013,9,9,1,AA,12478,John F. Kennedy International,New York,NY,12892,Los Angeles International,Los Angeles,CA,1910,1,0,2215,4,0,0
2013,7,22,1,DL,10397,Hartsfield-Jackson Atlanta International,Atlanta,GA,10721,Logan International,Boston,MA,2155,1,0,31,-5,0,0
2013,10,12,6,AA,12892,Los Angeles International,Los Angeles,CA,12478,John F. Kennedy International,New York,NY,1600,-5,0,25,-19,0,0
2013,9,9,1,DL,10721,Logan International,Boston,MA,11433,Detroit Metro Wayne County,Detroit,MI,911,-3,0,1119,-21,0,0
2013,5,14,2,DL,12478,John F. Kennedy International,New York,NY,11433,Detroit Metro Wayne County,Detroit,MI,1555,-1,0,1813,-15,0,0
2013,10,6,7,WN,14771,San Francisco International,San Francisco,CA,12892,Los Angeles International,Los Angeles,CA,1345,7,0,1505,8,0,0
2013,6,2,7,OO,11292,Denver International,Denver,CO,14107,Phoenix Sky Harbor International,Phoenix,AZ,915,-6,0,1012,-5,0,0
2013,6,13,4,UA,14771,San Francisco International,San Francisco,CA,12889,McCarran International,Las Vegas,NV,800,-9,0,937,-8,0,0
2013,10,16,3,WN,12892,Los Angeles International,Los Angeles,CA,14107,Phoenix Sky Harbor International,Phoenix,AZ,1255,5,0,1415,-10,0,0
2013,9,20,5,WN,10140,Albuquerque International Sunport,Albuquerque,NM,14747,Seattle/Tacoma International,Seattle,WA,1930,-3,0,2125,-3,0,0
2013,7,8,1,B6,13495,Louis Armstrong New Orleans International,New Orleans,LA,12478,John F. Kennedy International,New York,NY,930,-7,0,1327,-19,0,0
2013,4,7,7,DL,10397,Hartsfield-Jackson Atlanta International,Atlanta,GA,11298,Dallas/Fort Worth International,Dallas/Fort Worth,TX,1230,-1,0,1356,-10,0,0
2013,7,22,1,WN,14107,Phoenix Sky Harbor International,Phoenix,AZ,10140,Albuquerque International Sunport,Albuquerque,NM,645,-2,0,850,-7,0,0
2013,5,20,1,AA,12953,LaGuardia,New York,NY,13930,Chicago O'Hare International,Chicago,IL,1945,25,1,2125,8,0,0
2013,10,23,3,WN,12191,William P Hobby,Houston,TX,11259,Dallas Love Field,Dallas,TX,2100,29,1,2205,15,1,0
2013,4,14,7,EV,10693,Nashville International,Nashville,TN,12264,Washington Dulles International,Washington,DC,1318,-9,0,1608,-17,0,0
2013,9,29,7,UA,12266,George Bush Intercontinental/Houston,Houston,TX,10821,Baltimore/Washington International Thurgood Marshall,Baltimore,MD,1900,-2,0,2304,-25,0,0
2013,9,21,6,F9,11292,Denver International,Denver,CO,11298,Dallas/Fort Worth International,Dallas/Fort Worth,TX,800,-7,0,1047,-10,0,0
2013,9,26,4,DL,10821,Baltimore/Washington International Thurgood Marshall,Baltimore,MD,13487,Minneapolis-St Paul International,Minneapolis,MN,850,0,0,1028,19,1,0
2013,4,6,6,AA,12892,Los Angeles International,Los Angeles,CA,13930,Chicago O'Hare International,Chicago,IL,1200,2,0,1805,-4,0,0
2013,5,28,2,OO,13198,Kansas City International,Kansas City,MO,14869,Salt Lake City International,Salt Lake City,UT,1355,-4,0,1535,-7,0,0
2013,9,15,7,AA,12478,John F. Kennedy International,New York,NY,12892,Los Angeles International,Los Angeles,CA,1525,41,1,1840,35,1,0
2013,6,26,3,AA,10821,Baltimore/Washington International Thurgood Marshall,Baltimore,MD,13303,Miami International,Miami,FL,610,0,0,840,-1,0,0
2013,7,8,1,US,11057,Charlotte Douglas International,Charlotte,NC,12892,Los Angeles International,Los Angeles,CA,745,4,0,939,-6,0,0
2013,7,30,2,US,14100,Philadelphia International,Philadelphia,PA,10721,Logan International,Boston,MA,1215,-3,0,1328,-10,0,0
2013,7,26,5,EV,13487,Minneapolis-St Paul International,Minneapolis,MN,11618,Newark Liberty International,Newark,NJ,1051,-2,0,1435,1,0,0
2013,4,27,6,DL,10397,Hartsfield-Jackson Atlanta International,Atlanta,GA,11066,Port Columbus International,Columbus,OH,1951,13,0,2128,-7,0,0
2013,8,21,3,FL,10397,Hartsfield-Jackson Atlanta International,Atlanta,GA,13204,Orlando International,Orlando,FL,2055,20,1,2230,-1,0,0
2013,8,29,4,WN,12889,McCarran International,Las Vegas,NV,12892,Los Angeles International,Los Angeles,CA,730,-1,0,835,-12,0,0
2013,4,2,2,WN,13891,Ontario International,Ontario,CA,13796,Metropolitan Oakland International,Oakland,CA,710,3,0,830,-3,0,0
2013,9,7,6,EV,13198,Kansas City International,Kansas City,MO,12266,George Bush Intercontinental/Houston,Houston,TX,600,8,0,759,4,0,0
2013,6,8,6,DL,10397,Hartsfield-Jackson Atlanta International,Atlanta,GA,13487,Minneapolis-St Paul International,Minneapolis,MN,851,-2,0,1033,-14,0,0
2013,9,22,7,WN,10800,Bob Hope,Burbank,CA,14831,Norman Y. Mineta San Jose International,San Jose,CA,1220,10,0,1320,18,1,0
2013,7,6,6,AA,15376,Tucson International,Tucson,AZ,11298,Dallas/Fort Worth International,Dallas/Fort Worth,TX,1047,-9,0,1505,-21,0,0
2013,5,26,7,AA,13303,Miami International,Miami,FL,12266,George Bush Intercontinental/Houston,Houston,TX,2200,-7,0,2340,-9,0,0
2013,7,11,4,MQ,14492,Raleigh-Durham International,Raleigh/Durham,NC,12953,LaGuardia,New York,NY,1415,7,0,1550,15,1,0
2013,5,6,1,WN,12889,McCarran International,Las Vegas,NV,13871,Eppley Airfield,Omaha,NE,940,11,0,1415,11,0,0
2013,10,27,7,MQ,12266,George Bush Intercontinental/Houston,Houston,TX,13930,Chicago O'Hare International,Chicago,IL,1520,-8,0,1750,-19,0,0
2013,10,15,2,WN,10721,Logan International,Boston,MA,15016,Lambert-St. Louis International,St. Louis,MO,655,12,0,905,-8,0,0
2013,4,12,5,WN,13232,Chicago Midway International,Chicago,IL,12889,McCarran International,Las Vegas,NV,610,2,0,820,-24,0,0
2013,4,23,2,US,11057,Charlotte Douglas International,Charlotte,NC,14492,Raleigh-Durham International,Raleigh/Durham,NC,935,2,0,1027,7,0,0
2013,6,18,2,AA,13930,Chicago O'Hare International,Chicago,IL,14831,Norman Y. Mineta San Jose International,San Jose,CA,1025,3,0,1250,17,1,0
2013,7,10,3,UA,12266,George Bush Intercontinental/Houston,Houston,TX,14122,Pittsburgh International,Pittsburgh,PA,705,-3,0,1101,-16,0,0
2013,5,17,5,DL,11618,Newark Liberty International,Newark,NJ,10397,Hartsfield-Jackson Atlanta International,Atlanta,GA,630,-5,0,844,-10,0,0
2013,5,7,2,UA,11292,Denver International,Denver,CO,12953,LaGuardia,New York,NY,839,-7,0,1423,1,0,0
2013,4,29,1,EV,14524,Richmond International,Richmond,VA,12264,Washington Dulles International,Washington,DC,1329,30,1,1416,26,1,0
2013,6,1,6,DL,13495,Louis Armstrong New Orleans International,New Orleans,LA,10397,Hartsfield-Jackson Atlanta International,Atlanta,GA,1630,1,0,1903,-3,0,0
2013,9,7,6,UA,11292,Denver International,Denver,CO,11618,Newark Liberty International,Newark,NJ,1236,103,1,1823,89,1,0
2013,6,15,6,US,14107,Phoenix Sky Harbor International,Phoenix,AZ,10397,Hartsfield-Jackson Atlanta International,Atlanta,GA,1515,-1,0,2200,9,0,0
2013,5,26,7,US,11057,Charlotte Douglas International,Charlotte,NC,12953,LaGuardia,New York,NY,1305,-1,0,1450,-12,0,0
2013,10,25,5,OO,14683,San Antonio International,San Antonio,TX,12266,George Bush Intercontinental/Houston,Houston,TX,910,-10,0,1010,-17,0,0
2013,6,27,4,WN,12191,William P Hobby,Houston,TX,11259,Dallas Love Field,Dallas,TX,2000,3,0,2055,7,0,0
2013,6,15,6,WN,12889,McCarran International,Las Vegas,NV,10792,Buffalo Niagara International,Buffalo,NY,745,0,0,1500,-15,0,0
2013,7,12,5,VX,14771,San Francisco International,San Francisco,CA,12889,McCarran International,Las Vegas,NV,855,-6,0,1025,-11,0,0
2013,8,2,5,9E,11193,Cincinnati/Northern Kentucky International,Cincinnati,OH,10821,Baltimore/Washington International Thurgood Marshall,Baltimore,MD,1610,-2,0,1748,-14,0,0
2013,10,16,3,DL,12889,McCarran International,Las Vegas,NV,12478,John F. Kennedy International,New York,NY,2147,-6,0,530,-28,0,0
2013,4,28,7,WN,12889,McCarran International,Las Vegas,NV,15016,Lambert-St. Louis International,St. Louis,MO,1535,28,1,2040,32,1,0
2013,6,24,1,WN,14057,Portland International,Portland,OR,12889,McCarran International,Las Vegas,NV,710,-1,0,925,-5,0,0
2013,5,7,2,UA,13495,Louis Armstrong New Orleans International,New Orleans,LA,12266,George Bush Intercontinental/Houston,Houston,TX,1315,-1,0,1430,0,0,0
2013,9,26,4,AA,13303,Miami International,Miami,FL,14843,Luis Munoz Marin International,San Juan,PR,710,-1,0,945,-7,0,0
2013,10,27,7,VX,14771,San Francisco International,San Francisco,CA,12889,McCarran International,Las Vegas,NV,1650,1,0,1820,11,0,0
2013,8,8,4,B6,10721,Logan International,Boston,MA,14831,Norman Y. Mineta San Jose International,San Jose,CA,1640,-2,0,2003,-9,0,0
2013,8,18,7,WN,12889,McCarran International,Las Vegas,NV,10693,Nashville International,Nashville,TN,900,0,0,1435,-4,0,0
2013,9,29,7,UA,14771,San Francisco International,San Francisco,CA,12892,Los Angeles International,Los Angeles,CA,1700,17,1,1837,7,0,0
2013,4,7,7,WN,13796,Metropolitan Oakland International,Oakland,CA,13891,Ontario International,Ontario,CA,2040,20,1,2150,11,0,0
2013,4,10,3,UA,11292,Denver International,Denver,CO,11278,Ronald Reagan Washington National,Washington,DC,1020,33,1,1541,32,1,0
2013,5,28,2,WN,11259,Dallas Love Field,Dallas,TX,13495,Louis Armstrong New Orleans International,New Orleans,LA,1915,-1,0,2035,-2,0,0
2013,4,7,7,B6,14307,Theodore Francis Green State,Providence,RI,13204,Orlando International,Orlando,FL,1510,-1,0,1809,-14,0,0
2013,10,28,1,B6,14122,Pittsburgh International,Pittsburgh,PA,10721,Logan International,Boston,MA,1815,34,1,1947,31,1,0
2013,6,9,7,WN,13851,Will Rogers World,Oklahoma City,OK,12889,McCarran International,Las Vegas,NV,1905,3,0,1940,-4,0,0
2013,9,2,1,WN,13232,Chicago Midway International,Chicago,IL,10693,Nashville International,Nashville,TN,1005,-2,0,1120,-9,0,0
2013,10,31,4,AA,11298,Dallas/Fort Worth International,Dallas/Fort Worth,TX,15376,Tucson International,Tucson,AZ,1220,59,1,1240,64,1,0
2013,9,18,3,MQ,13303,Miami International,Miami,FL,10397,Hartsfield-Jackson Atlanta International,Atlanta,GA,1345,-6,0,1540,3,0,0
2013,8,20,2,WN,10821,Baltimore/Washington International Thurgood Marshall,Baltimore,MD,10397,Hartsfield-Jackson Atlanta International,Atlanta,GA,1055,4,0,1250,-2,0,0
2013,10,18,5,9E,13244,Memphis International,Memphis,TN,12266,George Bush Intercontinental/Houston,Houston,TX,830,-8,0,1018,1,0,0
2013,10,31,4,WN,12451,Jacksonville International,Jacksonville,FL,10693,Nashville International,Nashville,TN,930,0,0,1000,3,0,0
2013,5,24,5,AA,12892,Los Angeles International,Los Angeles,CA,11298,Dallas/Fort Worth International,Dallas/Fort Worth,TX,1915,-2,0,5,23,1,0
2013,4,2,2,OO,14869,Salt Lake City International,Salt Lake City,UT,14570,Reno/Tahoe International,Reno,NV,942,-2,0,1018,-17,0,0
2013,6,27,4,UA,13930,Chicago O'Hare International,Chicago,IL,11618,Newark Liberty International,Newark,NJ,1052,-2,0,1408,-3,0,0
2013,7,29,1,B6,13796,Metropolitan Oakland International,Oakland,CA,12478,John F. Kennedy International,New York,NY,2130,20,1,543,5,0,0
2013,4,22,1,WN,15016,Lambert-St. Louis International,St. Louis,MO,11259,Dallas Love Field,Dallas,TX,2005,34,1,2145,28,1,0
2013,5,17,5,EV,10397,Hartsfield-Jackson Atlanta International,Atlanta,GA,11618,Newark Liberty International,Newark,NJ,1953,44,1,2214,41,1,0
2013,6,28,5,AA,11298,Dallas/Fort Worth International,Dallas/Fort Worth,TX,14679,San Diego International,San Diego,CA,1345,19,1,1440,13,0,0
2013,7,21,7,EV,11042,Cleveland-Hopkins International,Cleveland,OH,10397,Hartsfield-Jackson Atlanta International,Atlanta,GA,1904,64,1,2101,50,1,0
2013,5,16,4,DL,10397,Hartsfield-Jackson Atlanta International,Atlanta,GA,14843,Luis Munoz Marin International,San Juan,PR,1910,-4,0,2245,-27,0,0
2013,6,9,7,B6,10792,Buffalo Niagara International,Buffalo,NY,13204,Orlando International,Orlando,FL,910,-2,0,1144,3,0,0
2013,10,28,1,AA,14908,John Wayne Airport-Orange County,Santa Ana,CA,13930,Chicago O'Hare International,Chicago,IL,755,-1,0,1350,-33,0,0
2013,6,16,7,UA,11292,Denver International,Denver,CO,14747,Seattle/Tacoma International,Seattle,WA,810,5,0,1000,-4,0,0
2013,10,1,2,WN,10821,Baltimore/Washington International Thurgood Marshall,Baltimore,MD,14679,San Diego International,San Diego,CA,925,-6,0,1200,-36,0,0
2013,5,27,1,AA,11298,Dallas/Fort Worth International,Dallas/Fort Worth,TX,13930,Chicago O'Hare International,Chicago,IL,1810,7,0,2030,40,1,0
2013,7,20,6,EV,13930,Chicago O'Hare International,Chicago,IL,11433,Detroit Metro Wayne County,Detroit,MI,1802,-2,0,2023,-11,0,0
2013,9,3,2,MQ,12478,John F. Kennedy International,New York,NY,14492,Raleigh-Durham International,Raleigh/Durham,NC,755,-1,0,935,-3,0,0
2013,8,15,4,AA,15016,Lambert-St. Louis International,St. Louis,MO,12892,Los Angeles International,Los Angeles,CA,1320,-1,0,1520,-5,0,0
2013,5,16,4,EV,12266,George Bush Intercontinental/Houston,Houston,TX,13851,Will Rogers World,Oklahoma City,OK,1730,22,1,1855,18,1,0
2013,5,18,6,AA,12478,John F. Kennedy International,New York,NY,10721,Logan International,Boston,MA,820,23,1,930,21,1,0
2013,7,27,6,AA,13303,Miami International,Miami,FL,12478,John F. Kennedy International,New York,NY,755,-4,0,1055,-20,0,0
2013,8,9,5,EV,13244,Memphis International,Memphis,TN,15016,Lambert-St. Louis International,St. Louis,MO,1433,-4,0,1546,-14,0,0
2013,9,22,7,DL,11433,Detroit Metro Wayne County,Detroit,MI,13487,Minneapolis-St Paul International,Minneapolis,MN,1001,-1,0,1055,-15,0,0
2013,4,15,1,UA,13495,Louis Armstrong New Orleans International,New Orleans,LA,12266,George Bush Intercontinental/Houston,Houston,TX,620,6,0,736,-2,0,0
2013,5,24,5,DL,15304,Tampa International,Tampa,FL,10397,Hartsfield-Jackson Atlanta International,Atlanta,GA,1445,-5,0,1617,13,0,0
2013,9,16,1,B6,10721,Logan International,Boston,MA,14771,San Francisco International,San Francisco,CA,730,5,0,1103,6,0,0
2013,6,26,3,OO,12892,Los Angeles International,Los Angeles,CA,14107,Phoenix Sky Harbor International,Phoenix,AZ,1220,-6,0,1349,-14,0,0
2013,10,14,1,OO,13930,Chicago O'Hare International,Chicago,IL,13342,General Mitchell International,Milwaukee,WI,2100,20,1,2139,29,1,0
2013,10,20,7,AS,10299,Ted Stevens Anchorage International,Anchorage,AK,14747,Seattle/Tacoma International,Seattle,WA,1710,-5,0,2130,-18,0,0
2013,6,23,7,EV,13871,Eppley Airfield,Omaha,NE,11618,Newark Liberty International,Newark,NJ,1527,8,0,1916,21,1,0
2013,10,23,3,US,15304,Tampa International,Tampa,FL,11057,Charlotte Douglas International,Charlotte,NC,515,-5,0,649,-8,0,0
2013,7,23,2,UA,14683,San Antonio International,San Antonio,TX,12266,George Bush Intercontinental/Houston,Houston,TX,857,-7,0,1004,-12,0,0
2013,9,27,5,DL,10397,Hartsfield-Jackson Atlanta International,Atlanta,GA,10821,Baltimore/Washington International Thurgood Marshall,Baltimore,MD,1357,-6,0,1553,-11,0,0
2013,7,30,2,YV,15376,Tucson International,Tucson,AZ,14107,Phoenix Sky Harbor International,Phoenix,AZ,1035,-10,0,1119,-8,0,0
2013,8,23,5,WN,12889,McCarran International,Las Vegas,NV,12892,Los Angeles International,Los Angeles,CA,630,-1,0,735,-5,0,0
2013,9,20,5,WN,11292,Denver International,Denver,CO,12191,William P Hobby,Houston,TX,1855,20,1,2215,11,0,0
2013,10,18,5,B6,12478,John F. Kennedy International,New York,NY,14027,Palm Beach International,West Palm Beach/Palm Beach,FL,1020,-4,0,1309,-10,0,0
2013,4,18,4,WN,13495,Louis Armstrong New Orleans International,New Orleans,LA,11292,Denver International,Denver,CO,600,5,0,750,1,0,0
2013,9,17,2,US,14107,Phoenix Sky Harbor International,Phoenix,AZ,14570,Reno/Tahoe International,Reno,NV,1340,22,1,1528,18,1,0
2013,8,22,4,DL,12191,William P Hobby,Houston,TX,10397,Hartsfield-Jackson Atlanta International,Atlanta,GA,957,-3,0,1255,-8,0,0
2013,9,23,1,FL,13244,Memphis International,Memphis,TN,13232,Chicago Midway International,Chicago,IL,1852,-11,0,2030,-17,0,0
2013,5,13,1,UA,11042,Cleveland-Hopkins International,Cleveland,OH,12889,McCarran International,Las Vegas,NV,1437,-4,0,1621,-48,0,0
2013,5,2,4,DL,10397,Hartsfield-Jackson Atlanta International,Atlanta,GA,12953,LaGuardia,New York,NY,1640,0,0,1914,-19,0,0
2013,8,6,2,WN,14893,Sacramento International,Sacramento,CA,14679,San Diego International,San Diego,CA,1115,-1,0,1240,-3,0,0
2013,9,19,4,B6,11697,Fort Lauderdale-Hollywood International,Fort Lauderdale,FL,10721,Logan International,Boston,MA,715,-8,0,1015,6,0,0
2013,5,12,7,F9,14908,John Wayne Airport-Orange County,Santa Ana,CA,11292,Denver International,Denver,CO,805,-2,0,1115,19,1,0
2013,10,22,2,DL,10397,Hartsfield-Jackson Atlanta International,Atlanta,GA,14307,Theodore Francis Green State,Providence,RI,2042,-1,0,2309,-24,0,0
2013,5,31,5,DL,11292,Denver International,Denver,CO,10397,Hartsfield-Jackson Atlanta International,Atlanta,GA,1721,81,1,2210,96,1,0
2013,9,9,1,WN,12889,McCarran International,Las Vegas,NV,13796,Metropolitan Oakland International,Oakland,CA,1755,17,1,1925,64,1,0
2013,10,18,5,DL,14747,Seattle/Tacoma International,Seattle,WA,13487,Minneapolis-St Paul International,Minneapolis,MN,1315,-3,0,1826,-3,0,0
2013,10,13,7,AA,13930,Chicago O'Hare International,Chicago,IL,13198,Kansas City International,Kansas City,MO,1325,-2,0,1450,-5,0,0
2013,6,10,1,WN,14679,San Diego International,San Diego,CA,13232,Chicago Midway International,Chicago,IL,620,2,0,1225,-5,0,0
2013,8,8,4,EV,10693,Nashville International,Nashville,TN,12266,George Bush Intercontinental/Houston,Houston,TX,1301,-6,0,1502,-13,0,0
2013,7,24,3,AA,14771,San Francisco International,San Francisco,CA,13303,Miami International,Miami,FL,615,-3,0,1500,1,0,0
2013,7,15,1,DL,10693,Nashville International,Nashville,TN,12892,Los Angeles International,Los Angeles,CA,1715,6,0,1925,-10,0,0
2013,5,14,2,WN,12889,McCarran International,Las Vegas,NV,13796,Metropolitan Oakland International,Oakland,CA,2000,4,0,2130,-4,0,0
2013,7,11,4,MQ,13930,Chicago O'Hare International,Chicago,IL,13198,Kansas City International,Kansas City,MO,1550,18,1,1715,12,0,0
2013,10,4,5,DL,10397,Hartsfield-Jackson Atlanta International,Atlanta,GA,11618,Newark Liberty International,Newark,NJ,730,-1,0,942,-6,0,0
2013,5,13,1,EV,14524,Richmond International,Richmond,VA,12266,George Bush Intercontinental/Houston,Houston,TX,1714,-2,0,1923,-7,0,0
2013,8,19,1,UA,14771,San Francisco International,San Francisco,CA,12892,Los Angeles International,Los Angeles,CA,1648,-2,0,1820,5,0,0
2013,9,3,2,WN,14683,San Antonio International,San Antonio,TX,14679,San Diego International,San Diego,CA,1600,-2,0,1650,-20,0,0
2013,6,19,3,MQ,13930,Chicago O'Hare International,Chicago,IL,11057,Charlotte Douglas International,Charlotte,NC,1220,-4,0,1515,1,0,0
2013,6,3,1,DL,11433,Detroit Metro Wayne County,Detroit,MI,14635,Southwest Florida International,Fort Myers,FL,835,-9,0,1128,-20,0,0
2013,4,6,6,AA,13930,Chicago O'Hare International,Chicago,IL,12889,McCarran International,Las Vegas,NV,930,-6,0,1125,-7,0,0
2013,6,9,7,UA,12264,Washington Dulles International,Washington,DC,12266,George Bush Intercontinental/Houston,Houston,TX,813,0,0,1014,-7,0,0
2013,9,6,5,DL,10397,Hartsfield-Jackson Atlanta International,Atlanta,GA,13487,Minneapolis-St Paul International,Minneapolis,MN,1500,11,0,1640,6,0,0
2013,5,23,4,WN,12889,McCarran International,Las Vegas,NV,13232,Chicago Midway International,Chicago,IL,1915,43,1,35,74,1,0
2013,9,12,4,AA,13303,Miami International,Miami,FL,14492,Raleigh-Durham International,Raleigh/Durham,NC,2055,-5,0,2300,-12,0,0
2013,5,1,3,MQ,14679,San Diego International,San Diego,CA,12892,Los Angeles International,Los Angeles,CA,1055,-5,0,1140,-6,0,0
2013,6,5,3,WN,14057,Portland International,Portland,OR,11292,Denver International,Denver,CO,1820,0,0,2200,-26,0,0
2013,7,24,3,FL,15304,Tampa International,Tampa,FL,11066,Port Columbus International,Columbus,OH,1726,-4,0,1936,-8,0,0
2013,9,13,5,EV,11042,Cleveland-Hopkins International,Cleveland,OH,14730,Louisville International-Standiford Field,Louisville,KY,830,-5,0,941,-11,0,0
2013,9,13,5,WN,12191,William P Hobby,Houston,TX,14492,Raleigh-Durham International,Raleigh/Durham,NC,915,4,0,1245,1,0,0
2013,7,13,6,B6,12954,Long Beach Airport,Long Beach,CA,14747,Seattle/Tacoma International,Seattle,WA,700,-1,0,934,-9,0,0
2013,7,26,5,DL,13244,Memphis International,Memphis,TN,13487,Minneapolis-St Paul International,Minneapolis,MN,1425,1,0,1631,-2,0,0
2013,5,21,2,B6,14492,Raleigh-Durham International,Raleigh/Durham,NC,12478,John F. Kennedy International,New York,NY,600,-4,0,735,-4,0,0
2013,7,15,1,B6,13204,Orlando International,Orlando,FL,10792,Buffalo Niagara International,Buffalo,NY,1903,10,0,2139,8,0,0
2013,4,20,6,WN,13232,Chicago Midway International,Chicago,IL,10721,Logan International,Boston,MA,1940,24,1,2255,16,1,0
2013,6,25,2,WN,13232,Chicago Midway International,Chicago,IL,10693,Nashville International,Nashville,TN,1325,49,1,1445,40,1,0
2013,10,21,1,B6,12478,John F. Kennedy International,New York,NY,14027,Palm Beach International,West Palm Beach/Palm Beach,FL,1020,-5,0,1309,-5,0,0
2013,9,30,1,OO,14747,Seattle/Tacoma International,Seattle,WA,12892,Los Angeles International,Los Angeles,CA,1803,27,1,2044,15,1,0
2013,5,31,5,DL,13487,Minneapolis-St Paul International,Minneapolis,MN,14107,Phoenix Sky Harbor International,Phoenix,AZ,2150,-4,0,2307,-3,0,0
2013,4,12,5,DL,11292,Denver International,Denver,CO,10397,Hartsfield-Jackson Atlanta International,Atlanta,GA,1430,-5,0,1922,-25,0,0
2013,4,28,7,AS,15376,Tucson International,Tucson,AZ,14747,Seattle/Tacoma International,Seattle,WA,1445,-20,0,1753,-27,0,0
2013,7,17,3,EV,11193,Cincinnati/Northern Kentucky International,Cincinnati,OH,14492,Raleigh-Durham International,Raleigh/Durham,NC,1955,-7,0,2118,-2,0,0
2013,7,12,5,WN,14679,San Diego International,San Diego,CA,13796,Metropolitan Oakland International,Oakland,CA,650,21,1,820,14,0,0
2013,10,7,1,UA,14107,Phoenix Sky Harbor International,Phoenix,AZ,13930,Chicago O'Hare International,Chicago,IL,1145,212,1,1705,221,1,0
2013,5,24,5,UA,13930,Chicago O'Hare International,Chicago,IL,11618,Newark Liberty International,Newark,NJ,1737,14,0,2058,4,0,0
2013,4,13,6,AS,13796,Metropolitan Oakland International,Oakland,CA,12173,Honolulu International,Honolulu,HI,815,30,1,1040,14,0,0
2013,6,21,5,YV,14107,Phoenix Sky Harbor International,Phoenix,AZ,13796,Metropolitan Oakland International,Oakland,CA,725,9,0,919,16,1,0
2013,6,13,4,DL,13303,Miami International,Miami,FL,13487,Minneapolis-St Paul International,Minneapolis,MN,730,-1,0,1023,7,0,0
2013,10,8,2,DL,14683,San Antonio International,San Antonio,TX,10397,Hartsfield-Jackson Atlanta International,Atlanta,GA,1202,-5,0,1518,-3,0,0
2013,10,20,7,DL,14869,Salt Lake City International,Salt Lake City,UT,11298,Dallas/Fort Worth International,Dallas/Fort Worth,TX,1001,-3,0,1335,-17,0,0
2013,4,4,4,WN,13796,Metropolitan Oakland International,Oakland,CA,14679,San Diego International,San Diego,CA,1445,19,1,1610,27,1,0
2013,10,22,2,OO,14771,San Francisco International,San Francisco,CA,14893,Sacramento International,Sacramento,CA,721,0,,809,0,1,1
2013,7,7,7,EV,13244,Memphis International,Memphis,TN,14683,San Antonio International,San Antonio,TX,835,-7,0,1031,-7,0,0
2013,10,7,1,WN,14831,Norman Y. Mineta San Jose International,San Jose,CA,14057,Portland International,Portland,OR,1215,12,0,1400,3,0,0
2013,5,30,4,F9,11292,Denver International,Denver,CO,11298,Dallas/Fort Worth International,Dallas/Fort Worth,TX,1520,44,1,1809,48,1,0
2013,6,3,1,AA,13303,Miami International,Miami,FL,14843,Luis Munoz Marin International,San Juan,PR,740,4,0,1010,-2,0,0
2013,10,18,5,FL,14635,Southwest Florida International,Fort Myers,FL,11278,Ronald Reagan Washington National,Washington,DC,1113,-6,0,1326,-1,0,0
2013,10,21,1,WN,13342,General Mitchell International,Milwaukee,WI,13204,Orlando International,Orlando,FL,1120,34,1,1510,15,1,0
2013,5,21,2,AA,13930,Chicago O'Hare International,Chicago,IL,14679,San Diego International,San Diego,CA,1200,158,1,1415,167,1,0
2013,10,28,1,US,11298,Dallas/Fort Worth International,Dallas/Fort Worth,TX,11057,Charlotte Douglas International,Charlotte,NC,1020,-3,0,1342,-2,0,0
2013,7,19,5,DL,11697,Fort Lauderdale-Hollywood International,Fort Lauderdale,FL,10397,Hartsfield-Jackson Atlanta International,Atlanta,GA,1123,11,0,1319,-3,0,0
2013,7,19,5,AS,15016,Lambert-St. Louis International,St. Louis,MO,14747,Seattle/Tacoma International,Seattle,WA,1825,15,1,2033,18,1,0
